guest_key,guest_id,full_name,nationality,lifetime_bookings,lifetime_spend,first_stay_date,last_stay_date
553445510965200935,553445510965200935,,SWE,1,1179.0,2017-04-20,2017-04-20
553543661569491252,553543661569491252,,RUS,1,66.4,2016-05-09,2016-05-09
554843643816978711,554843643816978711,,PRT,9,2310.0,2015-10-06,2015-10-06
555067550052070176,555067550052070176,,FRA,1,264.6,2015-09-03,2015-09-03
556788698830578742,556788698830578742,,GBR,3,3396.9,2015-07-10,2015-07-25
557134719780434436,557134719780434436,,DEU,6,1738.0,2016-06-06,2016-06-06
557848664008270815,557848664008270815,,GBR,2,198.0,2015-12-25,2016-03-18
560289262324494296,560289262324494296,,PRT,10,866.5,2016-01-26,2017-02-20
560813313246239683,560813313246239683,,USA,4,1092.74,2016-03-07,2017-04-22
562485787002275832,562485787002275832,,SVK,1,1270.0,2016-09-05,2016-09-05
563412037775563264,563412037775563264,,DEU,1,130.0,2015-10-20,2015-10-20
566876968052906326,566876968052906326,,UNK,2,84.0,2016-10-25,2016-10-25
571863655538563705,571863655538563705,,PRT,2,240.0,2015-11-12,2015-11-12
573583834360347979,573583834360347979,,JPN,2,722.4000000000001,2017-01-27,2017-08-14
573619557312950803,573619557312950803,,PRT,2,70.0,2017-02-15,2017-03-14
574672462662139252,574672462662139252,,PRT,1,225.0,2016-11-16,2016-11-16
578755699058860223,578755699058860223,,BRA,1,59.0,2016-01-25,2016-01-25
582868649640040070,582868649640040070,,ESP,3,8.0,2015-12-22,2017-03-20
583347246769093002,583347246769093002,,UNK,4,148.0,2015-10-28,2016-12-12
583868833551305596,583868833551305596,,PRT,13,5891.2,2015-07-26,2016-09-28
586876198244204047,586876198244204047,,GBR,1,76.0,2016-05-15,2016-05-15
588475756725649080,588475756725649080,,ESP,4,1643.3,2015-08-25,2015-09-09
589052773379192419,589052773379192419,,CZE,1,180.0,2015-10-19,2015-10-19
590633025231596501,590633025231596501,,RWA,1,300.24,2016-10-31,2016-10-31
591972633458957108,591972633458957108,,PRT,10,9363.89,2016-09-05,2017-08-27
596271303673607794,596271303673607794,,KIR,1,432.0,2017-06-08,2017-06-08
596483066833598055,596483066833598055,,PRT,17,6741.56,2015-07-22,2017-08-28
596810407119331673,596810407119331673,,POL,3,270.0,2016-11-28,2016-11-28
599936050487608272,599936050487608272,,PRT,2,0.0,2016-11-07,2017-06-28
600509520412034282,600509520412034282,,LVA,2,1710.5,2015-09-18,2017-05-20
602029822405409324,602029822405409324,,NLD,4,4484.2,2017-02-22,2017-03-14
606712715663269135,606712715663269135,,PRT,5,231.0,2015-10-28,2016-11-28
607738372749841597,607738372749841597,,ESP,6,737.14,2017-02-24,2017-06-10
608496750184138531,608496750184138531,,BRA,11,3209.6,2016-03-01,2017-08-01
609192099109811216,609192099109811216,,CHE,3,703.6,2016-06-06,2017-08-25
609868167157518152,609868167157518152,,PRT,1,30.0,2016-01-20,2016-01-20
611388677803431452,611388677803431452,,DNK,1,285.0,2015-10-14,2015-10-14
611986060238455229,611986060238455229,,CYP,1,188.0,2016-09-24,2016-09-24
612483804979988565,612483804979988565,,ISR,2,237.5,2015-08-31,2016-06-05
613703561570291771,613703561570291771,,PRT,2,969.0,2016-04-09,2016-04-27
618673476894087202,618673476894087202,,PRT,4,398.0,2017-07-06,2017-07-06
618841478533000408,618841478533000408,,ESP,1,252.0,2016-03-24,2016-03-24
619476292225872315,619476292225872315,,SRB,1,246.0,2016-10-21,2016-10-21
620161002516846550,620161002516846550,,ARG,24,10362.3,2015-07-02,2017-07-04
622212001087460840,622212001087460840,,TWN,1,654.52,2016-11-08,2016-11-08
625733461863913088,625733461863913088,,RUS,107,86225.43,2015-07-19,2017-08-31
627145012817671005,627145012817671005,,AUS,1,200.0,2017-04-03,2017-04-03
627640797423915558,627640797423915558,,FRA,42,12969.27,2015-12-27,2017-08-23
627904673643329067,627904673643329067,,DEU,321,164708.51,2015-07-11,2017-08-31
629560443926043888,629560443926043888,,IRL,1,195.0,2017-03-14,2017-03-14
630174585620971575,630174585620971575,,LUX,7,5258.32,2015-10-21,2017-08-08
630698414940524523,630698414940524523,,PRT,9,3268.0,2016-03-26,2017-05-18
631696213579212541,631696213579212541,,GBR,2,2674.0,2017-06-29,2017-08-27
632139286159077166,632139286159077166,,ESP,3,1664.4,2015-07-12,2015-08-27
636889873440863948,636889873440863948,,PRT,1,178.0,2017-04-08,2017-04-08
640056101585152028,640056101585152028,,BRA,2,948.0,2016-09-10,2016-09-10
640584908181113136,640584908181113136,,HUN,2,986.56,2016-06-01,2017-03-13
641965043788385625,641965043788385625,,CHN,5,1140.04,2016-02-08,2016-09-18
642461715930196004,642461715930196004,,DEU,11,6235.47,2015-10-07,2016-06-19
642845670015189880,642845670015189880,,GEO,6,7285.0,2016-07-19,2017-08-06
644915021328798473,644915021328798473,,BEL,1,200.0,2015-12-05,2015-12-05
647664227765393219,647664227765393219,,GBR,1,135.0,2016-11-18,2016-11-18
649200935495108058,649200935495108058,,CHN,7,3270.9900000000002,2015-09-21,2017-08-30
650084307099066247,650084307099066247,,LTU,1,70.0,2016-01-09,2016-01-09
650998347765545899,650998347765545899,,PRT,1,108.0,2016-05-30,2016-05-30
651835155965458535,651835155965458535,,PRT,1,34.0,2017-03-10,2017-03-10
652447543585866777,652447543585866777,,GBR,1,130.9,2015-09-21,2015-09-21
654999923802596692,654999923802596692,,LUX,1,294.75,2015-09-01,2015-09-01
656416110905437781,656416110905437781,,BRA,1,330.0,2017-05-14,2017-05-14
656611593280412806,656611593280412806,,ESP,5,3005.55,2015-07-12,2016-02-26
658882586176974748,658882586176974748,,BEL,2,676.7099999999999,2015-12-05,2017-08-01
659523992165190008,659523992165190008,,PRT,60,31626.66,2015-07-11,2017-08-19
659539500806818528,659539500806818528,,BEL,14,5714.95,2016-01-24,2017-08-04
660455606579535996,660455606579535996,,PRT,1,440.0,2015-10-19,2015-10-19
661120548160214481,661120548160214481,,GBR,42,14104.51,2015-12-03,2017-06-03
662109895392821642,662109895392821642,,CHE,1,200.48000000000002,2016-12-22,2016-12-22
662957989913532501,662957989913532501,,BEL,5,1382.98,2015-10-04,2016-09-21
663286675861017325,663286675861017325,,CHN,5,6251.0,2017-03-01,2017-03-16
666168621617242213,666168621617242213,,CHN,3,336.0,2016-08-30,2016-08-30
666942949463708256,666942949463708256,,PRT,1,72.0,2016-12-13,2016-12-13
668199902936389031,668199902936389031,,BRA,1,564.62,2017-04-23,2017-04-23
670115996914005100,670115996914005100,,PRT,25,2558.0,2015-10-26,2017-06-05
670446421375121846,670446421375121846,,ROU,1,304.0,2016-02-27,2016-02-27
670593873404075762,670593873404075762,,CPV,3,280.0,2015-10-30,2017-02-14
670614301334885899,670614301334885899,,NLD,1,72.0,2017-01-16,2017-01-16
672365450942519393,672365450942519393,,NLD,2,720.8199999999999,2015-10-15,2015-10-16
676280831002634890,676280831002634890,,GBR,2,345.51,2016-09-20,2017-06-06
677819640151065911,677819640151065911,,GBR,32,11602.46,2015-10-01,2017-08-31
678081578955243493,678081578955243493,,PRT,1,45.0,2017-04-18,2017-04-18
680198917001058035,680198917001058035,,PRT,13,1570.5,2015-10-06,2016-10-21
682311256907355383,682311256907355383,,ESP,1,95.0,2015-10-14,2015-10-14
682433574185339197,682433574185339197,,GBR,11,2368.35,2016-03-09,2016-03-09
682460153268311111,682460153268311111,,PRT,7,1440.0,2017-02-06,2017-02-06
683809278262087319,683809278262087319,,PRT,8,911.0,2015-11-26,2016-07-26
683987062677020613,683987062677020613,,ARG,1,314.4,2015-09-07,2015-09-07
693187653473694502,693187653473694502,,UNK,1,0.0,2016-02-15,2016-02-15
696945746882484417,696945746882484417,,CYP,1,371.9,2017-01-22,2017-01-22
697161500380242253,697161500380242253,,DEU,16,3909.8,2016-10-02,2017-05-26
700002332566002130,700002332566002130,,PRT,1,43.2,2015-11-13,2015-11-13
700510579387085748,700510579387085748,,FRA,4,1681.3,2016-04-12,2016-10-24
700561060630409080,700561060630409080,,ARM,1,263.0,2016-03-07,2016-03-07
703356737158805158,703356737158805158,,FRA,2,529.2,2017-04-01,2017-04-01
703610326283841736,703610326283841736,,GBR,1,1612.24,2017-01-10,2017-01-10
704659395818892468,704659395818892468,,PRT,8,1452.75,2015-07-19,2017-05-23
707340800568043732,707340800568043732,,NLD,1,385.0,2016-05-14,2016-05-14
707378095487977641,707378095487977641,,TUN,1,155.0,2016-04-30,2016-04-30
708020798116011981,708020798116011981,,PRT,5,736.0,2015-09-05,2016-02-07
708043714668339835,708043714668339835,,BGR,1,266.4,2016-06-20,2016-06-20
708541247486013180,708541247486013180,,TUN,1,171.0,2016-10-07,2016-10-07
708644476723076697,708644476723076697,,CHE,1,299.2,2016-03-18,2016-03-18
709611653092334603,709611653092334603,,PRT,1,45.0,2017-05-31,2017-05-31
715068004088415811,715068004088415811,,ISL,1,855.0,2017-05-11,2017-05-11
716168965257226338,716168965257226338,,ISL,3,1400.0,2017-04-19,2017-04-19
717061819476290097,717061819476290097,,IRL,202,129565.33,2015-07-08,2017-08-31
717842497406082598,717842497406082598,,ZAF,2,383.6,2017-07-20,2017-07-20
719147809301970570,719147809301970570,,PRT,1,126.0,2016-05-09,2016-05-09
719170417441230803,719170417441230803,,PRT,4,843.0,2016-10-19,2017-06-10
722186448237243586,722186448237243586,,DEU,1,0.0,2017-06-08,2017-06-08
722524521458790235,722524521458790235,,PRT,3,395.0,2016-10-13,2017-03-16
723762003903857165,723762003903857165,,UNK,4,295.0,2016-06-30,2017-03-21
724956063675242589,724956063675242589,,UZB,2,969.89,2016-04-22,2017-01-05
725491825752547106,725491825752547106,,SGP,1,384.0,2016-07-30,2016-07-30
726420025923654900,726420025923654900,,NGA,2,625.25,2016-02-10,2017-05-02
727683585905147449,727683585905147449,,ESP,1,0.0,2016-11-18,2016-11-18
728583081719813799,728583081719813799,,AUT,1,595.0,2016-05-05,2016-05-05
728839660058271232,728839660058271232,,FIN,1,422.09999999999997,2015-11-07,2015-11-07
728929875946943233,728929875946943233,,PRT,3,309.6,2015-08-11,2015-08-11
731752677639505339,731752677639505339,,GBR,3,780.0,2016-05-17,2016-05-17
735072092702576575,735072092702576575,,GBR,5,1717.8,2015-09-20,2016-03-17
735592578924809284,735592578924809284,,COL,1,101.6,2016-01-03,2016-01-03
735671511370250274,735671511370250274,,DNK,3,429.0,2017-02-17,2017-02-17
736943431796773026,736943431796773026,,ITA,1,290.0,2015-12-25,2015-12-25
738793636660091410,738793636660091410,,PRT,1,35.0,2017-03-06,2017-03-06
738825133309438925,738825133309438925,,FRA,1,396.0,2017-02-21,2017-02-21
738953304254573315,738953304254573315,,UNK,1,115.5,2017-02-22,2017-02-22
739337267171246634,739337267171246634,,ITA,40,16193.3,2015-08-06,2016-02-29
739724019769132340,739724019769132340,,IRN,1,535.17,2017-08-16,2017-08-16
742363744424311316,742363744424311316,,PRT,3,575.7,2015-08-06,2016-03-12
743095814542553634,743095814542553634,,ESP,1,476.0,2016-08-24,2016-08-24
743227386223879048,743227386223879048,,PRT,2,179.0,2015-11-11,2015-11-12
750026340247787452,750026340247787452,,NOR,2,1514.8,2016-01-20,2016-07-07
750301675693911593,750301675693911593,,FIN,3,776.48,2017-06-06,2017-08-23
752530925491936800,752530925491936800,,PRT,1,35.0,2017-01-12,2017-01-12
755262060491378928,755262060491378928,,DEU,5,1757.0,2015-09-15,2016-07-19
755663437468538258,755663437468538258,,BRA,1,400.83000000000004,2016-10-10,2016-10-10
756306082992577496,756306082992577496,,UNK,1,48.0,2017-01-21,2017-01-21
758950396580187421,758950396580187421,,PRT,2,70.0,2017-03-08,2017-03-30
759140755119194699,759140755119194699,,PRT,1,220.0,2016-01-13,2016-01-13
759686229533721360,759686229533721360,,IRL,4,1984.78,2015-07-02,2016-10-23
759816970412177205,759816970412177205,,AGO,10,8831.47,2016-05-26,2017-08-23
759978546081005501,759978546081005501,,PRT,8,1297.96,2015-07-15,2015-07-15
762528147549878252,762528147549878252,,IRL,1,670.0,2017-06-30,2017-06-30
762562527534506353,762562527534506353,,GBR,85,22480.92,2017-04-03,2017-05-25
764522124992371140,764522124992371140,,ITA,1,330.0,2016-09-08,2016-09-08
768463506993064546,768463506993064546,,SWE,2,392.0,2017-01-05,2017-07-04
770289565968031108,770289565968031108,,CHE,6,1660.75,2016-02-25,2016-11-02
770935069550778188,770935069550778188,,ARG,1,228.48,2016-05-16,2016-05-16
771424403117766618,771424403117766618,,IND,1,536.0,2016-10-19,2016-10-19
777377320621883871,777377320621883871,,FRA,5,636.0,2015-09-09,2016-11-15
777886268351246198,777886268351246198,,ITA,1,660.0,2015-10-05,2015-10-05
778084047435725616,778084047435725616,,RUS,1,170.0,2017-04-27,2017-04-27
778377490367541440,778377490367541440,,PRT,4,1080.0,2016-11-29,2016-11-29
779928869360906535,779928869360906535,,ROU,7,1813.54,2015-08-17,2016-01-18
780140533345260257,780140533345260257,,PRT,1,145.0,2015-09-15,2015-09-15
782315810075182108,782315810075182108,,GBR,2,155.0,2016-02-15,2017-01-30
782912384129496415,782912384129496415,,FRA,1,79.0,2016-11-29,2016-11-29
783634898538645725,783634898538645725,,GBR,1,516.6,2017-02-05,2017-02-05
784607464019954743,784607464019954743,,PRT,82,52659.81,2015-07-01,2017-08-09
786771610928357388,786771610928357388,,HUN,2,420.0,2015-11-23,2015-11-23
788439299549851189,788439299549851189,,DEU,10,624.8,2015-10-08,2016-10-09
790132362216477976,790132362216477976,,PRT,74,19649.72,2015-10-01,2016-12-24
790644601654407595,790644601654407595,,POL,7,2505.45,2015-09-18,2017-06-03
794823523235480855,794823523235480855,,ARE,2,2435.98,2016-09-09,2017-06-01
795271730595099859,795271730595099859,,PRT,1,103.8,2016-10-19,2016-10-19
795309014886240962,795309014886240962,,ESP,1,116.0,2016-03-19,2016-03-19
796458210521727043,796458210521727043,,ITA,1,260.0,2016-05-17,2016-05-17
796987383065977496,796987383065977496,,PRT,3,372.6,2016-05-10,2016-08-21
798741212504201758,798741212504201758,,CZE,3,960.0,2015-11-04,2015-11-14
810841238552299618,810841238552299618,,NOR,2,1180.97,2016-09-05,2016-09-05
812260736106156978,812260736106156978,,PRT,10,2564.0,2016-01-04,2016-01-06
813383469149495110,813383469149495110,,FRA,1,874.7199999999999,2017-05-07,2017-05-07
813828973868971236,813828973868971236,,BEL,1,418.03999999999996,2015-09-14,2015-09-14
814097394054340761,814097394054340761,,FIN,1,220.0,2017-06-19,2017-06-19
814309959954409799,814309959954409799,,DNK,3,285.0,2017-06-07,2017-06-07
815080109396775795,815080109396775795,,PRT,4,776.0,2015-12-05,2016-12-03
816738257892143803,816738257892143803,,SUR,2,534.0,2016-02-18,2016-09-18
817349076492295639,817349076492295639,,AUT,11,5272.77,2015-09-03,2016-11-08
819844764963835910,819844764963835910,,SDN,1,297.0,2017-06-11,2017-06-11
825400598233666788,825400598233666788,,CHN,8,1580.0,2015-09-14,2016-10-06
827800832726227494,827800832726227494,,PRT,1,52.8,2016-11-20,2016-11-20
828229746921961467,828229746921961467,,FRA,22,4260.0,2015-09-09,2015-09-11
828900536938952765,828900536938952765,,PRT,2,229.5,2017-06-14,2017-06-14
830200171066546153,830200171066546153,,RUS,1,428.0,2015-07-28,2015-07-28
830401781357749999,830401781357749999,,PRT,3,168.0,2016-05-18,2016-06-02
834928793654545403,834928793654545403,,PRT,1,45.0,2016-01-29,2016-01-29
836006057519887178,836006057519887178,,ITA,1,202.5,2015-11-26,2015-11-26
836691242016019687,836691242016019687,,CHN,14,7314.6,2016-05-19,2016-09-21
840292593645809289,840292593645809289,,AUT,56,20450.5,2015-09-01,2017-08-13
841532030016734122,841532030016734122,,PRT,3,882.4,2017-01-25,2017-08-16
845419758815228619,845419758815228619,,HRV,7,2862.98,2015-07-30,2017-08-27
846244462388304700,846244462388304700,,GGY,1,353.70000000000005,2016-07-02,2016-07-02
846289262120932378,846289262120932378,,CHE,1,375.0,2017-05-15,2017-05-15
846824361515142581,846824361515142581,,KEN,1,332.01,2017-04-14,2017-04-14
848435030385194547,848435030385194547,,IRL,1,340.0,2015-09-27,2015-09-27
850649740544332875,850649740544332875,,EST,2,820.0,2016-04-04,2016-04-23
851036923235965376,851036923235965376,,PRT,2,363.0,2015-08-12,2015-08-16
851923193058319399,851923193058319399,,SRB,2,890.0,2017-04-04,2017-05-09
854155967991879209,854155967991879209,,ESP,2,106.0,2015-08-10,2015-10-12
857180761686586828,857180761686586828,,BRA,1020,456263.43,2015-08-10,2017-08-31
859513307063472867,859513307063472867,,PRT,5,1439.0,2015-07-16,2016-12-13
860525098388195052,860525098388195052,,PRT,1,75.0,2016-06-06,2016-06-06
861304020320703810,861304020320703810,,PRT,1,0.0,2016-09-26,2016-09-26
861400840746103813,861400840746103813,,PRT,20,7753.969999999999,2015-07-08,2016-05-17
862315927491142545,862315927491142545,,GRC,2,1900.0,2016-04-11,2016-04-19
863291793294905563,863291793294905563,,ARG,4,1103.56,2016-04-09,2017-01-18
864940343241130822,864940343241130822,,ESP,4,653.0,2015-10-19,2016-10-10
866180417149281182,866180417149281182,,SWE,7,1662.6599999999999,2015-07-29,2016-07-13
868497471224519690,868497471224519690,,TWN,1,679.98,2016-11-05,2016-11-05
868552438655757116,868552438655757116,,PRT,6,229.0,2016-01-15,2017-01-25
869417736221538532,869417736221538532,,PRT,2,108.0,2016-12-21,2016-12-27
869879109150367293,869879109150367293,,PRT,1,77.0,2016-12-12,2016-12-12
869931589093430733,869931589093430733,,PRT,9,953.0,2016-07-08,2017-05-29
874800402304039053,874800402304039053,,HUN,4,1577.4,2015-09-12,2015-10-22
877937195871465099,877937195871465099,,SWE,1,495.0,2016-01-13,2016-01-13
880243556863862985,880243556863862985,,PRT,1,255.99,2016-04-22,2016-04-22
880258431535367690,880258431535367690,,ESP,1,2516.7999999999997,2016-08-21,2016-08-21
883828407501804492,883828407501804492,,FRA,106,27259.8,2015-07-09,2017-07-16
887529921924656578,887529921924656578,,FRA,14,4362.52,2016-03-09,2017-04-29
888479079179327274,888479079179327274,,PAK,2,1112.0,2017-05-30,2017-06-10
889766080889519213,889766080889519213,,GBR,7,356.0,2016-10-09,2016-10-09
889975723499862070,889975723499862070,,ESP,2,58.0,2016-03-19,2016-12-01
890892807254402030,890892807254402030,,MAR,13,2908.05,2015-08-10,2017-08-07
894376740583414395,894376740583414395,,PRT,2,312.0,2017-02-15,2017-02-15
894905278444815823,894905278444815823,,PRT,11,2152.0,2017-04-05,2017-05-25
896905686092381116,896905686092381116,,PRT,48,36338.96,2016-03-26,2017-08-21
898359852681512385,898359852681512385,,ITA,1,440.0,2016-10-08,2016-10-08
899279947708534111,899279947708534111,,PRT,60,4491.5,2015-07-09,2017-08-23
900493209126736302,900493209126736302,,ESP,1,360.0,2015-09-19,2015-09-19
900524529221566304,900524529221566304,,CYP,2,54.0,2016-01-26,2016-12-05
900907347062142522,900907347062142522,,USA,1,96.3,2015-10-09,2015-10-09
901006062995281551,901006062995281551,,PRT,67,6716.0,2015-11-19,2016-11-17
903393465224818771,903393465224818771,,AUT,6,807.0,2016-10-30,2017-07-10
904712802872502096,904712802872502096,,USA,1,291.2,2017-03-21,2017-03-21
906213267763101086,906213267763101086,,NLD,10,2767.4700000000003,2015-08-25,2016-04-29
906274783854065392,906274783854065392,,MEX,1,330.0,2017-05-14,2017-05-14
906509434219044312,906509434219044312,,PRT,1,0.0,2015-10-08,2015-10-08
906954980461328601,906954980461328601,,MUS,1,365.6,2017-02-07,2017-02-07
907112876119419015,907112876119419015,,ESP,3,922.5,2015-08-10,2016-01-08
907283211379751651,907283211379751651,,SVN,2,740.86,2015-09-25,2016-12-07
907698886890338220,907698886890338220,,PRT,34,8979.8,2015-09-30,2016-09-28
909387195113668149,909387195113668149,,BRA,1,466.79999999999995,2016-08-26,2016-08-26
911390382740166086,911390382740166086,,FRA,5,1659.6,2016-10-05,2017-06-21
914448917264722338,914448917264722338,,HRV,3,525.0,2016-11-21,2016-11-21
915235106892347056,915235106892347056,,FRA,4,801.0,2016-05-26,2017-08-02
